order,site_no,site,class,class_a,result,distance_class,size_class,color,note
1차,GJEL9,GJ,어구,EPS조각,EPS조각,2,1,,
1차,GJEL9,GJ,어구,EPS조각,EPS조각,1,1,,
1차,GJEL9,GJ,기타인공물,나무,각목,4,5,,
1차,GJEL9,GJ,어구,EPS조각,EPS조각,1,1,,
1차,GJEL9,GJ,기타인공물,종이,종이컵,2,2,,
1차,GJEL9,GJ,포장재,비닐or과자봉지,사탕봉지,1,1,,
1차,JH3-1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH3-1,JH,어구,EPS조각,EPS조각,2,2,,
1차,JH3-1,JH,어구,밧줄or끈,로프,3,6,,
1차,JH3-2,JH,어구,밧줄or끈,로프,1,2,,
1차,JH3-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
1차,JH3-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH3-2,JH,어구,EPS조각,EPS조각,1,2,,
1차,JH3-2,JH,어구,밧줄or끈,로프,1,2,,
1차,JH3-2,JH,어구,부자(EPS),EPS부자,7,6,,
1차,JH3-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH3-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH3-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-3,JH,어구,EPS조각,EPS조각,2,6,,
1차,JH3-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-3,JH,어구,밧줄or끈,로프,1,6,,
1차,JH3-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-4,JH,포장재,포장용품,노끈,2,3,,
1차,JH3-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH3-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
1차,JH3-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,초록색,
1차,JH3-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-0,JH,어구,EPS조각,EPS조각,4,4,,
1차,JH3-0,JH,어구,EPS조각,EPS조각,4,3,,
1차,JH3-0,JH,어구,EPS조각,EPS조각,4,2,,
1차,JH3-0,JH,어구,EPS조각,EPS조각,6,2,,
1차,JH3-0,JH,어구,밧줄or끈,로프,1,3,,
1차,JH3-0,JH,포장재,포장용품,노끈,1,2,,
1차,JH3-0,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH3-0,JH,포장재,플라스틱 음료수병,음료수병,1,2,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-1,JH,어구,부자(EPS),EPS부자,2,6,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-1,JH,어구,밧줄or끈,밧줄,1,4,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-1,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-1,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-1,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
1차,JH1-1,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,2,2,,
1차,JH1-1,JH,어구,밧줄or끈,로프,2,4,,
1차,JH1-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,2,3,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-2,JH,기타인공물,나무,나무젓가락,1,2,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,2,2,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,7,2,,
1차,JH1-2,JH,기타인공물,나무,나무젓가락,1,2,,
1차,JH1-2,JH,어구,EPS조각,EPS조각,4,2,,
1차,JH1-2,JH,어구,밧줄or끈,밧줄,1,4,,
1차,JH1-2,JH,어구,밧줄or끈,밧줄,1,1,,
1차,JH1-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-3,JH,어구,EPS조각,EPS조각,2,2,,
1차,JH1-3,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
1차,JH1-3,JH,포장재,비닐or과자봉지,과자봉지,4,2,,
1차,JH1-3,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-3,JH,어구,EPS조각,EPS조각,4,2,,
1차,JH1-3,JH,어구,EPS조각,EPS조각,4,2,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,1,2,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,4,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,2,2,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,5,2,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,과일 싸는 폼형태
1차,JH1-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,4,1,,
1차,JH1-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
1차,JH1-4,JH,어구,EPS조각,EPS조각,6,3,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH1-5,JH,포장재,플라스틱 음료수병,PET병,2,3,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,4,2,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,3,1,,
1차,JH1-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,기타인공물,나무,나무젓가락,3,2,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,어구,그물,그물,2,4,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,1,,
1차,JH2-1,JH,포장재,포장용품,노끈,1,1,,
1차,JH2-1,JH,어구,밧줄or끈,로프,2,2,,
1차,JH2-1,JH,포장재,포장용품,노끈,2,2,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-1,JH,어구,밧줄or끈,로프,2,2,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,포장재,비닐or과자봉지,과자봉지,3,3,,
1차,JH2-1,JH,기타인공물,기타,장갑,4,1,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-1,JH,포장재,비닐or과자봉지,비닐,1,1,,
1차,JH2-1,JH,기타플라스틱,플라스틱 조각or기타,빨대,1,2,,
1차,JH2-1,JH,포장재,포장용품,노끈,2,1,,
1차,JH2-1,JH,어구,밧줄or끈,밧줄,3,2,,
1차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-1,JH,어구,밧줄or끈,로프,1,1,,
1차,JH2-1,JH,포장재,포장용품,노끈,1,1,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,4,3,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,2,3,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,어구,밧줄or끈,로프,2,2,,
1차,JH2-2,JH,어구,밧줄or끈,로프,2,2,,
1차,JH2-2,JH,포장재,비닐or과자봉지,과자봉지,2,2,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,4,,
1차,JH2-2,JH,어구,밧줄or끈,로프,2,4,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,4,,
1차,JH2-2,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-2,JH,포장재,비닐or과자봉지,비닐,1,2,,
1차,JH2-2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-2,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-3,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,밧줄or끈,로프,1,4,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,3,4,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-3,JH,기타인공물,나무,나무젓가락,1,2,,
1차,JH2-3,JH,포장재,비닐or과자봉지,과자봉지,3,2,,
1차,JH2-3,JH,포장재,비닐or과자봉지,과자봉지,3,2,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,포장재,비닐or과자봉지,비닐조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-3,JH,기타플라스틱,플라스틱 용기,플라스틱용기,2,3,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,밧줄or끈,로프,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,3,,
1차,JH2-4,JH,어구,밧줄or끈,로프,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-4,JH,포장재,포장용품,노끈,1,2,,
1차,JH2-4,JH,기타인공물,종이,우유팩,2,2,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-4,JH,포장재,비닐or과자봉지,비닐,1,3,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-5,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,기타인공물,종이,종이컵,1,2,,
1차,JH2-5,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JH2-5,JH,기타인공물,종이,종이컵,1,2,,
1차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
1차,JH2-5,JH,기타인공물,종이,종이컵,2,2,,
1차,JH2-5,JH,포장재,비닐or과자봉지,과자봉지,2,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-5,JH,기타인공물,종이,종이컵,5,2,,
1차,JH2-5,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-5,JH,어구,밧줄or끈,밧줄,1,1,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,2,1,,
1차,JH2-5,JH,어구,EPS조각,EPS조각,1,1,,
1차,JH2-5,JH,어구,밧줄or끈,로프,1,2,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,어구,밧줄or끈,로프,2,3,,
1차,JH2-5,JH,기타인공물,종이,종이컵,1,2,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,기타인공물,종이,종이컵,3,2,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
1차,JHCL1,JH,포장재,비닐or과자봉지,비닐,1,2,,
1차,JHCL1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,기타인공물,종이,종이컵,1,2,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL1,JH,어구,밧줄or끈,로프,2,4,,
1차,JHCL1,JH,어구,밧줄or끈,로프,2,4,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,3,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,4,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,2,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,3,,
1차,JHCL1,JH,기타인공물,종이,종이컵,1,2,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,밧줄or끈,밧줄,2,3,,
1차,JHCL1,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JHCL1,JH,포장재,비닐or과자봉지,비닐,1,3,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,4,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL1,JH,어구,밧줄or끈,밧줄,1,1,,
1차,JHCL1,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JHCL1,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JHCL1,JH,어구,밧줄or끈,밧줄,1,3,,
1차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,4,,
1차,JHCL1,JH,어구,밧줄or끈,로프,1,4,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL2,JH,포장재,비닐or과자봉지,비닐,1,2,,
1차,JHCL2,JH,어구,밧줄or끈,밧줄,1,3,,
1차,JHCL2,JH,어구,밧줄or끈,밧줄,1,4,,
1차,JHCL2,JH,기타인공물,나무,각목,2,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,3,1,,
1차,JHCL2,JH,포장재,비닐or과자봉지,과자봉지,2,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL2,JH,어구,밧줄or끈,로프,1,2,,
1차,JHCL2,JH,기타인공물,종이,담배갑,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,기타인공물,나무,나무젓가락,1,2,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL2,JH,포장재,비닐or과자봉지,비닐봉지,1,2,,김밥김봉지
1차,JHCL2,JH,포장재,비닐or과자봉지,비닐,1,3,투명,
1차,JHCL2,JH,포장재,플라스틱 음료수병,병뚜껑,1,1,흰색,
1차,JHCL2,JH,포장재,비닐or과자봉지,비닐조각,2,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL3,JH,포장재,비닐or과자봉지,비닐,1,2,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL3,JH,포장재,비닐or과자봉지,비닐,2,2,,
1차,JHCL3,JH,어구,밧줄or끈,밧줄,1,4,,
1차,JHCL3,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JHCL3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL3,JH,포장재,플라스틱 음료수병,음료수병,2,2,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL3,JH,어구,밧줄or끈,밧줄,1,2,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,1,1,,
1차,JHCL3,JH,어구,EPS조각,EPS조각,2,1,,
1차,JHCL3,JH,기타인공물,기타,담배꽁초,1,1,,
2차,JHCL1,JH,어구,부자(EPS),EPS부자,4,4,,
2차,JHCL1,JH,포장재,비닐or과자봉지,비닐,1,3,투명,
2차,JHCL1,JH,어구,EPS조각,EPS조각,6,4,,
2차,JHCL1,JH,포장재,비닐or과자봉지,비닐,2,3,,
2차,JHCL1,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL1,JH,자연물,나무,나무,5,5,,
2차,JHCL1,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL1,JH,자연물,나무,나무,4,4,,
2차,JHCL1,JH,자연물,나무,나무,2,4,,
2차,JHCL1,JH,포장재,비닐or과자봉지,비닐,3,3,흰색,
2차,JHCL1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JHCL1,JH,자연물,나무,나무,4,4,,자연물
2차,JHCL1,JH,어구,EPS조각,EPS조각,3,2,,
2차,JHCL1,JH,자연물,나무,나무,4,4,,자연물
2차,JHCL1,JH,자연물,나무,나무,3,5,,자연물
2차,JHCL1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,5,4,,아이스박스 스티로폼 뚜껑
2차,JHCL1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JHCL1,JH,자연물,나무,나무,3,3,,
2차,JHCL1,JH,어구,부자(EPS),EPS부자,6,4,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,자연물,나무,나무,4,5,,나무판
2차,JHCL2,JH,자연물,나무,나무,5,3,,
2차,JHCL2,JH,어구,부자(EPS),EPS부자,7,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,1,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,3,1,,
2차,JHCL2,JH,자연물,나무,나무,5,5,,자연물
2차,JHCL2,JH,자연물,나무,나무,4,6,,자연물
2차,JHCL2,JH,어구,부자(EPS),EPS부자,7,5,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,PET병,6,3,,
2차,JHCL2,JH,어구,부자(EPS),EPS부자,6,5,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,PET병,6,3,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,PET병,6,3,,
2차,JHCL2,JH,자연물,나무,나무,2,5,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,포장재,비닐or과자봉지,비닐,3,2,,과자
2차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
2차,JHCL2,JH,어구,밧줄or끈,로프,1,5,,
2차,JHCL2,JH,어구,밧줄or끈,로프,1,1,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,병뚜껑,1,1,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,PET병,6,4,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,1,2,,
2차,JHCL2,JH,어구,부자(EPS),EPS부자,3,4,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
